0,person,0,320,383,88,306,0
1,person,0,320,383,88,304,0
2,person,0,319,383,88,303,0
3,person,0,319,383,86,305,0
4,person,0,320,383,87,305,0
5,person,0,320,382,85,305,0
6,person,0,320,382,85,304,0
7,person,0,320,382,84,305,0
8,person,0,320,383,86,304,0
9,person,0,319,383,85,305,0
10,person,0,319,383,84,306,0
11,person,0,319,383,84,307,0
12,person,0,319,384,84,308,0
13,person,0,319,384,85,307,0
14,person,0,296,365,63,283,0
15,person,0,295,366,63,284,0
16,person,0,296,366,64,283,0
17,person,0,295,366,64,282,0
18,person,0,294,366,64,281,0
19,person,0,295,366,65,281,0
20,person,0,295,367,65,281,0
21,person,0,296,366,67,280,0
22,person,0,298,365,67,280,0
23,person,0,299,365,66,281,0
24,person,0,298,364,65,281,0
25,person,0,298,364,64,281,0
26,person,0,297,364,64,281,0
27,person,0,296,363,65,281,0
28,person,0,317,382,88,303,0
29,person,0,295,363,65,279,0
30,person,0,295,363,65,277,0
31,person,0,296,363,66,275,0
32,person,0,298,363,64,276,0
33,person,0,298,363,61,276,0
34,person,0,298,363,60,277,0
35,person,0,297,364,60,278,0
36,person,0,297,364,61,279,0
37,person,0,296,364,61,279,0
38,person,0,296,364,61,280,0
39,person,0,296,364,58,281,0
40,person,0,298,363,59,281,0
41,person,0,296,364,60,283,0
42,person,0,297,364,60,283,0
43,person,0,298,364,59,283,0
44,person,0,298,364,59,283,0
45,person,0,298,364,59,283,0
46,person,0,298,364,60,281,0
47,person,0,297,364,59,282,0
48,person,0,294,365,59,281,0
49,person,0,292,367,61,282,0
50,person,0,292,369,62,284,0
51,person,0,292,369,63,284,0
52,person,0,292,369,64,284,0
53,person,0,292,369,64,285,0
54,person,0,291,369,66,285,0
55,person,0,292,369,66,285,0
56,person,0,293,370,69,285,0
57,person,0,294,369,69,285,0
58,person,0,294,370,70,285,0
59,person,0,294,369,70,285,0
60,person,0,294,369,70,284,0
61,person,0,294,368,69,284,0
62,person,0,294,368,69,284,0
63,person,0,294,367,68,284,0
64,person,0,294,367,69,283,0
65,person,0,294,367,68,283,0
66,person,0,295,367,69,282,0
67,person,0,294,366,68,281,0
68,person,0,294,365,68,282,0
69,person,0,294,364,67,282,0
70,person,0,294,364,66,282,0
71,person,0,294,363,65,282,0
72,person,0,294,363,65,283,0
73,person,0,292,363,63,282,0
74,person,0,292,362,63,282,0
75,person,0,291,361,63,283,0
76,person,0,291,361,62,282,0
77,person,0,291,361,62,281,0
78,person,0,291,362,62,281,0
79,person,0,291,362,62,281,0
80,person,0,291,362,61,280,0
81,person,0,291,362,60,281,0
82,person,0,290,361,61,280,0
83,person,0,290,361,61,280,0
84,person,0,289,360,60,280,0
85,person,0,289,360,60,279,0
86,person,0,290,360,59,281,0
87,person,0,290,360,60,281,0
88,person,0,290,360,60,281,0
89,person,0,290,360,61,279,0
90,person,0,289,360,61,278,0
91,person,0,289,361,62,277,0
92,person,0,289,362,63,278,0
93,person,0,289,362,64,278,0
94,person,0,289,363,65,277,0
95,person,0,289,363,65,278,0
96,person,0,290,363,66,279,0
97,person,0,290,363,64,279,0
98,person,0,290,364,65,279,0
99,person,0,290,364,65,278,0
100,person,0,291,363,64,279,0
101,person,0,291,363,63,279,0
102,person,0,293,362,63,279,0
103,person,0,294,362,61,279,0
104,person,0,294,362,61,280,0
105,person,0,293,362,62,278,0
106,person,0,295,361,63,278,0
107,person,0,295,361,63,277,0
108,person,0,295,361,63,276,0
109,person,0,294,361,62,275,0
110,person,0,294,361,62,275,0
111,person,0,295,361,62,276,0
112,person,0,295,362,63,277,0
113,person,0,296,362,62,277,0
114,person,0,294,363,59,277,0
115,person,0,296,363,57,276,0
116,person,0,296,362,56,277,0
117,person,0,298,362,57,276,0
118,person,0,319,381,82,297,0
119,person,0,319,382,82,297,0
120,person,0,300,363,57,277,0
121,person,0,319,382,83,297,0
122,person,0,300,363,58,277,0
123,person,0,299,363,60,277,0
124,person,0,299,363,62,277,0
125,person,0,298,364,63,276,0
126,person,0,319,384,86,295,0
127,person,0,318,383,85,298,0
128,person,0,318,385,85,297,0
129,person,0,297,366,63,276,0
130,person,0,319,385,86,297,0
131,person,0,320,385,84,298,0
132,person,0,320,385,84,297,0
133,person,0,321,385,85,296,0
134,person,0,321,385,83,296,0
135,person,0,320,385,84,296,0
136,person,0,320,385,83,297,0
137,person,0,320,385,84,296,0
138,person,0,320,385,87,296,0
139,person,0,320,386,88,295,0
140,person,0,320,386,86,296,0
141,person,0,321,386,85,296,0
142,person,0,320,386,85,296,0
143,person,0,320,387,84,295,0
144,person,0,320,388,84,296,0
145,person,0,320,388,85,295,0
146,person,0,320,388,85,295,0
147,person,0,320,388,79,286,0
148,person,0,320,387,84,294,0
149,person,0,320,386,84,292,0
150,person,0,319,386,82,292,0
151,person,0,319,387,81,292,0
152,person,0,319,386,81,291,0
153,person,0,319,387,80,292,0
154,person,0,319,387,82,289,0
155,person,0,319,387,82,288,0
156,person,0,318,388,82,289,0
157,person,0,317,389,82,289,0
158,person,0,298,372,60,279,0
159,person,0,317,390,83,287,0
160,person,0,317,390,84,286,0
161,person,0,317,389,84,289,0
162,person,0,317,389,83,292,0
163,person,0,317,390,84,291,0
164,person,0,318,389,83,291,0
165,person,0,318,389,82,295,0
166,person,0,318,390,83,295,0
167,person,0,318,390,83,295,0
168,person,0,318,391,84,295,0
169,person,0,319,392,85,295,0
170,person,0,319,392,88,293,0
171,person,0,320,393,90,292,0
172,person,0,321,394,91,292,0
173,person,0,323,394,91,292,0
174,person,0,323,394,90,291,0
175,person,0,323,395,86,292,0
176,person,0,324,395,87,291,0
177,person,0,323,395,88,290,0
178,person,0,324,396,89,291,0
179,person,0,325,396,90,293,0
180,person,0,325,396,90,294,0
181,person,0,325,395,91,294,0
182,person,0,325,395,89,293,0
183,person,0,326,395,88,292,0
184,person,0,327,395,86,292,0
185,person,0,327,395,84,294,0
186,person,0,327,395,83,292,0
187,person,0,327,394,80,291,0
188,person,0,327,395,79,292,0
189,person,0,327,395,78,294,0
190,person,0,327,395,77,292,0
191,person,0,327,395,76,292,0
192,person,0,328,395,76,293,0
193,person,0,328,395,78,291,0
194,person,0,328,395,77,293,0
195,person,0,328,395,78,292,0
196,person,0,328,395,79,292,0
197,person,0,329,395,80,292,0
198,person,0,329,394,81,291,0
199,person,0,329,394,82,291,0
200,person,0,328,395,81,291,0
201,person,0,329,395,80,289,0
202,person,0,329,395,80,290,0
203,person,0,329,395,81,290,0
204,person,0,328,395,82,289,0
205,person,0,328,398,79,285,0
206,person,0,329,397,79,285,0
207,person,0,330,396,83,290,0
208,person,0,330,398,80,288,0
209,person,0,332,398,85,290,0
210,person,0,333,398,84,291,0
211,person,0,334,397,84,290,0
212,person,0,334,397,84,291,0
213,person,0,334,397,84,291,0
214,person,0,334,399,85,291,0
215,person,0,333,399,86,290,0
216,person,0,332,400,85,290,0
217,person,0,332,400,85,288,0
218,person,0,332,399,82,285,0
219,person,0,332,400,81,285,0
220,person,0,331,400,79,285,0
221,person,0,331,400,79,284,0
222,person,0,330,399,80,283,0
223,person,0,330,398,80,284,0
224,person,0,330,397,80,284,0
225,person,0,331,397,80,283,0
226,person,0,331,396,80,286,0
227,person,0,331,396,79,287,0
228,person,0,331,396,79,288,0
229,person,0,331,398,75,287,0
230,person,0,330,397,76,287,0
231,person,0,331,398,75,288,0
232,person,0,330,397,76,287,0
233,person,0,328,398,77,288,0
234,person,0,328,399,78,284,0
235,person,0,328,399,77,286,0
236,person,0,330,401,79,288,0
