0,person,0,205,271,128,216,0
0,person,1,439,521,69,255,0
1,person,0,205,271,128,216,0
1,person,1,439,521,69,255,0
2,person,0,196,260,132,219,0
3,person,0,191,257,133,216,0
3,person,1,428,495,79,244,0
4,person,0,417,490,78,244,0
4,person,1,185,250,133,214,0
5,person,0,179,243,132,218,0
5,person,1,411,480,79,247,0
6,person,0,171,236,132,220,0
7,person,0,160,226,134,217,0
7,person,1,397,461,78,242,0
8,person,0,152,219,136,217,0
8,person,1,389,455,79,243,0
9,person,0,144,210,136,219,0
9,person,1,378,446,79,243,0
10,person,0,137,205,135,220,0
11,person,0,125,195,135,219,0
11,person,1,361,426,77,239,0
12,person,0,358,417,82,247,0
12,person,1,114,185,137,220,0
13,person,0,106,177,137,220,0
13,person,1,355,414,80,245,0
14,person,0,92,165,134,222,0
14,person,1,331,385,80,246,0
15,person,0,332,388,84,239,0
15,person,1,82,158,138,222,0
16,person,0,75,145,136,224,0
16,person,1,332,385,84,243,0
17,person,0,321,375,85,236,0
17,person,1,59,133,137,221,0
18,person,0,47,126,138,219,0
18,person,1,310,356,84,237,0
19,person,0,307,354,86,240,0
19,person,1,33,115,136,222,0
20,person,0,287,339,86,230,0
22,person,0,271,320,86,233,0
23,person,0,256,306,87,225,0
23,person,1,202,252,81,252,0
24,person,0,558,625,92,244,0
24,person,1,245,293,85,231,0
24,person,2,193,244,81,247,0
25,person,0,232,283,83,230,0
25,person,1,546,621,90,246,0
25,person,2,169,220,79,248,0
26,person,0,216,269,86,218,0
26,person,1,154,218,81,249,0
26,person,2,535,599,90,241,0
27,person,0,200,257,84,228,0
27,person,1,519,589,90,243,0
28,person,0,188,250,84,229,0
28,person,1,126,182,78,242,0
29,person,0,490,558,94,239,0
29,person,1,562,623,101,243,0
29,person,2,181,233,86,220,0
30,person,0,164,219,85,219,0
30,person,1,545,617,111,240,0
31,person,0,527,586,99,242,0
31,person,1,154,210,85,216,0
31,person,2,461,527,94,234,0
32,person,0,450,522,92,235,0
32,person,1,146,198,84,213,0
32,person,2,514,581,111,241,0
33,person,0,128,184,85,218,0
33,person,1,495,552,101,241,0
33,person,2,532,634,124,241,0
34,person,0,116,172,85,222,0
34,person,1,426,490,96,236,0
34,person,2,483,549,102,242,0
35,person,0,461,523,112,241,0
35,person,1,414,481,92,236,0
35,person,2,103,158,81,227,0
35,person,3,497,605,130,239,0
36,person,0,88,149,86,223,0
36,person,1,399,459,98,232,0
36,person,2,458,517,107,239,0
36,person,3,499,593,137,233,0
37,person,0,77,138,88,227,0
37,person,1,392,454,98,236,0
37,person,2,461,570,117,235,0
37,person,3,452,529,108,239,0
38,person,0,476,559,129,234,0
38,person,1,431,488,115,236,0
38,person,2,382,445,95,234,0
38,person,3,64,128,84,230,0
39,person,0,53,117,86,226,0
39,person,1,470,553,134,232,0
39,person,2,427,480,118,234,0
39,person,3,372,425,101,224,0
40,person,0,44,114,84,229,0
40,person,1,467,547,135,231,0
40,person,2,364,422,92,228,0
40,person,3,422,479,104,236,0
41,person,0,459,533,130,233,0
41,person,1,400,453,121,230,0
41,person,2,41,101,85,227,0
41,person,3,358,412,82,233,0
42,person,0,460,524,125,231,0
42,person,1,25,89,79,229,0
42,person,2,399,449,119,229,0
43,person,0,460,521,123,228,0
43,person,1,17,82,80,223,0
43,person,2,395,445,109,231,0
44,person,0,465,516,128,225,0
44,person,1,388,442,101,233,0
44,person,2,11,78,80,228,0
45,person,0,447,516,127,226,0
45,person,1,384,444,100,233,0
45,person,2,331,386,94,228,0
46,person,0,446,510,126,229,0
46,person,1,370,423,115,229,0
47,person,0,431,500,123,230,0
47,person,1,366,421,107,231,0
48,person,0,433,498,123,229,0
48,person,1,361,417,103,229,0
49,person,0,433,497,127,228,0
49,person,1,361,414,100,231,0
50,person,0,356,409,100,232,0
50,person,1,430,493,122,226,0
51,person,0,358,409,100,230,0
51,person,1,432,491,120,227,0
51,person,2,300,358,90,225,0
52,person,0,351,406,101,230,0
52,person,1,432,492,116,227,0
52,person,2,296,350,83,227,0
53,person,0,432,492,115,228,0
53,person,1,348,404,101,230,0
54,person,0,434,491,106,228,0
54,person,1,342,397,118,227,0
55,person,0,434,490,109,226,0
55,person,1,340,396,114,228,0
56,person,0,434,486,105,225,0
56,person,1,332,398,106,229,0
57,person,0,330,400,111,229,0
57,person,1,433,483,103,225,0
58,person,0,330,397,112,228,0
58,person,1,431,481,103,223,0
59,person,0,428,478,102,225,0
59,person,1,331,399,103,229,0
59,person,2,263,318,78,224,0
60,person,0,429,478,102,225,0
60,person,1,336,396,95,232,0
60,person,2,263,315,78,229,0
61,person,0,430,480,102,224,0
61,person,1,340,395,96,234,0
62,person,0,430,485,103,224,0
62,person,1,340,391,95,234,0
62,person,2,259,310,83,228,0
63,person,0,426,486,104,224,0
63,person,1,340,390,98,233,0
63,person,2,253,308,77,230,0
64,person,0,422,488,105,226,0
64,person,1,338,388,99,232,0
64,person,2,250,305,77,230,0
65,person,0,416,492,104,230,0
65,person,1,337,388,99,234,0
66,person,0,407,492,111,228,0
66,person,1,335,387,104,233,0
67,person,0,330,390,99,233,0
67,person,1,404,492,110,230,0
68,person,0,325,390,107,231,0
68,person,1,403,489,115,230,0
69,person,0,321,391,104,232,0
69,person,1,404,487,117,231,0
69,person,2,231,282,81,233,0
70,person,0,320,390,109,230,0
70,person,1,408,480,117,231,0
70,person,2,227,282,88,231,0
71,person,0,323,388,103,232,0
71,person,1,411,478,117,231,0
71,person,2,225,283,83,232,0
72,person,0,322,388,113,232,0
72,person,1,406,461,118,232,0
72,person,2,219,282,91,230,0
73,person,0,325,394,108,233,0
73,person,1,406,459,117,232,0
73,person,2,219,288,89,232,0
74,person,0,326,389,113,234,0
74,person,1,400,454,118,229,0
74,person,2,213,283,89,233,0
75,person,0,325,389,116,232,0
75,person,1,400,451,118,229,0
75,person,2,208,282,81,234,0
76,person,0,401,450,120,228,0
76,person,1,328,386,119,234,0
76,person,2,209,278,85,235,0
77,person,0,323,385,120,236,0
77,person,1,394,446,120,230,0
77,person,2,207,278,81,236,0
78,person,0,212,275,81,241,0
78,person,1,324,390,119,236,0
78,person,2,394,441,122,231,0
79,person,0,394,438,124,230,0
79,person,1,328,385,119,237,0
80,person,0,331,386,119,236,0
80,person,1,391,436,123,231,0
80,person,2,363,413,122,232,0
81,person,0,329,386,124,236,0
81,person,1,356,417,125,234,0
82,person,0,208,279,81,238,0
83,person,0,350,416,125,237,0
83,person,1,325,388,126,237,0
84,person,0,344,412,122,238,0
84,person,1,327,387,120,238,0
84,person,2,212,272,85,244,0
85,person,0,353,414,124,238,0
85,person,1,213,274,84,246,0
85,person,2,326,388,120,240,0
86,person,0,351,409,125,237,0
86,person,1,214,274,86,244,0
86,person,2,330,384,120,239,0
87,person,0,343,413,127,238,0
87,person,1,327,391,123,240,0
87,person,2,216,276,87,248,0
88,person,0,345,417,126,238,0
88,person,1,217,277,91,245,0
89,person,0,346,410,130,235,0
89,person,1,220,287,87,244,0
89,person,2,337,389,129,236,0
90,person,0,343,410,132,238,0
90,person,1,218,284,91,242,0
91,person,0,341,406,130,236,0
91,person,1,220,283,88,242,0
92,person,0,343,408,130,239,0
92,person,1,221,287,89,242,0
93,person,0,344,403,130,238,0
93,person,1,223,289,90,243,0
94,person,0,345,401,127,240,0
95,person,0,346,400,127,241,0
96,person,0,347,403,122,239,0
97,person,0,348,408,122,239,0
98,person,0,351,412,123,243,0
99,person,0,352,417,126,243,0
100,person,0,360,419,122,242,0
101,person,0,355,424,120,240,0
102,person,0,366,429,125,242,0
102,person,1,250,308,93,251,0
103,person,0,367,433,125,242,0
103,person,1,253,309,95,249,0
104,person,0,379,436,128,244,0
104,person,1,256,310,96,249,0
105,person,0,381,439,131,242,0
105,person,1,258,311,96,248,0
106,person,0,380,441,126,242,0
106,person,1,261,313,98,246,0
107,person,0,388,445,127,241,0
107,person,1,265,314,99,244,0
108,person,0,393,446,123,241,0
108,person,1,267,320,99,244,0
109,person,0,394,447,128,238,0
109,person,1,268,322,98,245,0
110,person,0,397,448,127,237,0
110,person,1,269,322,99,246,0
111,person,0,397,447,130,236,0
112,person,0,399,452,132,237,0
112,person,1,277,344,97,244,0
113,person,0,399,451,130,238,0
113,person,1,283,341,99,241,0
114,person,0,401,451,130,238,0
114,person,1,281,340,98,242,0
115,person,0,403,450,129,237,0
115,person,1,283,341,96,243,0
116,person,0,403,451,128,236,0
116,person,1,286,341,97,249,0
117,person,0,403,452,129,237,0
117,person,1,286,342,98,250,0
118,person,0,400,454,124,237,0
118,person,1,289,345,99,249,0
119,person,0,396,455,126,238,0
119,person,1,290,346,98,253,0
120,person,0,392,455,129,236,0
120,person,1,294,349,101,253,0
121,person,0,392,457,126,235,0
121,person,1,295,349,100,254,0
122,person,0,381,466,129,237,0
122,person,1,294,352,105,251,0
123,person,0,376,466,131,237,0
123,person,1,296,352,102,259,0
124,person,0,378,462,129,237,0
124,person,1,295,357,101,259,0
125,person,0,388,464,128,240,0
126,person,0,394,460,130,237,0
127,person,0,401,462,129,239,0
128,person,0,413,475,131,240,0
128,person,1,316,376,100,244,0
129,person,0,409,479,132,243,0
129,person,1,320,376,98,243,0
130,person,0,318,382,96,246,0
130,person,1,414,477,139,244,0
130,person,2,398,460,132,239,0
131,person,0,322,386,101,246,0
131,person,1,414,477,139,244,0
132,person,0,324,387,106,251,0
